status,text,style,zip_code,days_on_mls,list_price,list_date,new_construction,county,stories,home_age,total_baths,desc_words,listing_month,log_price,log_sqft
PENDING,"Welcome to this charming 3-bedroom, 2.5-bath single-family Cape Cod home built in 1992, offering approximately 2,042 square feet of living space on a generous 10-acre lot-perfect for those seeking privacy, nature, and room to roam. You can bring your horses, chickens, and goats as well. As you approach the home you will be immediately drawn to the spacious front porch, inviting you to rest in a rocking chair and soak up the peaceful atmosphere. When you step inside you will be greeted by rustic hardwood floors flowing throughout most of the main level, complemented by saltillo tile in the kitchen, and slate tile in the dining room. The thoughtful layout greets you with a formal living room on the left and a spacious dining room on the right, ideal for gatherings, and family dinners. It has provisions to install a propane powered stove for alternative heating. The well-appointed kitchen features sleek granite countertops, a reverse osmosis filtration system under the kitchen sink with a drinking spout for filtered water, fashionable gray cabinets, and stainless steel appliances. The stove is electric, but there is the possibility of a propane hookup. Adjacent to the kitchen is a versatile sunroom/family room with a cozy gas fireplace, cathedral ceilings with wood paneling, skylights, and direct access to the backyard and relaxing hot tub (as-is) - creating an inviting space for year-round enjoyment. A convenient laundry area, a half bath, and ample closet space add everyday practicality on the main floor. The highlight is the luxurious primary suite with soaring cathedral ceilings, skylights for natural light (with remotely operated electric blinds), warm wood paneling, and a walk-in closet. Upstairs, two large bedrooms await, each enhanced by wood paneling and skylights for an airy feel, along with multiple closets. A full bathroom adds comfort and convenience to this level.. The attached two-car garage includes a slop sink, water heater, and a whole-home water filtration system, plus propane tank hookup capability to serve the kitchen stove. This secluded retreat on 10 acres boasts abundant wildlife, a large outbuilding perfect for storage or a workshop, as well as a horse barn for up to two horses. There is also a spacious carport and a gazebo. Most of the property is fenced, and divided into two separate horse corrals, but also suitable for chickens, goats, or a mini-farm-offering endless possibilities for outdoor enthusiasts. This home features double-hung windows and solid wood interior doors. One HVAC system was replaced in 2020, the other one in 2022. The refrigerator and the washing machine brand new in 2025. The culvert by the main road and the skylights in the primary bedroom were replaced within the last five years. Also, the toilets in the powder room and the upstairs bathroom were replaced recently. The dining room has a brand-new chimney insert which would allow for the installation of a wood stove in the dining room, if desired. Located just off Route 3 for easy commuting, yet peaceful and private, this home is a true oasis blending rustic charm with modern updates. Don't miss the opportunity to make this your countryside escape!",SINGLE_FAMILY,22485,24.0,619900.0,2026-04-01 18:24:38,False,King George,2.0,34.0,2.5,518,4,13.33731345369001,7.621684998724611
PENDING,"*** Welcome to this lovingly maintained 4BR & 3 Full bath Split Level with large Great Room addition *** Tucked on 0.61 acre of green space, plenty of room for backyard play, pets, and weekend get-togethers *** Mature trees provide a peaceful sense of privacy, making day-to-day living comfortable year-round *** Inside, about 3,000 square feet of flexible living space *** 500 square-foot Great Room that easily becomes the heart of the home- movie/game nights, holiday gatherings and everything in between *** The finished basement can be used for a home theater and a children's playroom - and comes with a cool slide! *** Big-ticket updates add peace of mind , with new Appliances in kitchen and Washer & Dryer, New Roof and Siding & Sump pump. Sought-after Langley School Pyramid, This home pairs an easy daily routine with a true neighborhood feel *** It's a comfortable walk to Forestville Elementary and Nike Field - Tennis courts plus Multi-Sport Fields - so, after-school practices, weekend games, and outdoor time are always close to home.",SINGLE_FAMILY,22066,17.0,1159000.0,2026-04-09 01:30:18,False,Fairfax,2.0,40.0,3.0,174,4,13.96306812232189,7.990238185720363
PENDING,"Simply Blue-tiful & Move-In Ready! Tucked away in a peaceful, quiet neighborhood surrounded by woods and mountain views, this charming 1.3-story wood-sided home offers the perfect blend of chacomfort and setting. Recent updates include new roofing and new windows, along with a newer furnace and water heater, giving buyers confidence and peace of mind. IThe flexible floor plan features a bonus room ideal for a dining area, home office, or creative space, allowing you to tailor the home to your lifestyle. Whether you're just starting out or looking to downsize into something manageable, this property checks the boxes. Schools Jeter Watson Elementary, Covington Middle School, Alleghany High School.",SINGLE_FAMILY,24426,23.0,124500.0,2026-04-02 19:08:18,False,OTHER,2.0,57.0,1.0,108,4,11.732060994886899,7.1459844677143876
PENDING,"Escape to your own private mountain getaway with this 39+/- acre(new survey) wooded retreat featuring direct frontage with the George Washington National Forest-offering unmatched access to thousands of acres of public land for hunting, hiking, and outdoor adventure. This property is a nature lover's dream, complete with a strong mountain spring and beautiful watercress beds, creating a peaceful setting rich with wildlife and natural beauty. Improvements include a small, very rustic dwelling with electric, a partially installed septic system (construction permit expired), and an outbuilding, giving you a solid foundation to create your ideal hunting cabin or weekend escape. Whether you're looking for a secluded recreational tract, hunting property, or a place to unplug and unwind, this one checks all the boxes * Access by Deeded Right of Way",LAND,22824,12.0,395000.0,2026-04-13 17:39:21,False,Shenandoah,2.0,28.0,2.0,129,4,12.886641043883259,7.606387389772652
FOR_SALE,"Open Saturday & Sunday from noon to 2:00 PM - Welcome to this stunning, nearly-new craftsman-style home nestled in the sought-after Buckland Woods area on 5 park like acres. Built in 2020, this beautifully appointed 7-bedroom, 6-bathroom residence spans over 6,000 square feet of thoughtfully designed living space - offering the perfect blend of modern elegance and everyday comfort. Step inside to find custom features, sun-drenched interiors, and premium finishes throughout. The open-concept main level flows effortlessly from a chef's kitchen - complete with quartz countertops, stainless steel appliances, and a generous island - into a spacious great room ideal for entertaining. A dedicated office nook, mud room with built in lockers & walk-in pantry are just a few of the ""extras"" that make this home not only beautiful, but functional too!! A main level en-suite bedroom is tucked away and perfect for guests. Just off the dining area, you'll find a screened-in porch to take in the views. Upstairs, retreat to a luxurious primary suite featuring a spa-inspired en-suite bath, walk-in closets & sitting area, accompanied by well-sized secondary bedrooms and additional full baths & laundry. The finished lower level provides flexible space with rec room including wet bar, a media room, gym/bedroom & full bath. Windows and doors let in ample natural light and allow easy access to patio & fenced yard. With a 3 car attached garage, oversized detached garage/workshop with additional space above (could be easily finished), there is no shortage of storage or hobby space. For hobby farmers, the chickens even have luxury accomodations and be sure to take advantage of the greenhouse. Enjoy the tranquility of this peaceful, picturesque neighborhood surrounded by mature trees and the natural beauty of Western Prince William County. Located within walking distance to Lake Manassas, an easy drive to boutiques and dining of Haymarket, Gateway Shopping, Route 66, and Route 29. This is Northern Virginia living at its finest - where privacy, style, and location converge. Don't miss your opportunity to call this exceptional property home.",SINGLE_FAMILY,20155,21.0,1995000.0,2026-04-05 01:32:16,False,Prince William,3.0,6.0,6.0,337,4,14.506154608306101,8.649448770536708
PENDING,"Welcome to 531 Salem Church Road in Cumberland Virginia. This 1630 SF rancher has 3 bedrooms, 2 full baths and offers plenty of space & functionality all situated on 3.694 acre lot. The land surrounding the home is nearly level offering plenty of room for gardening, an animal or two, & detached buildings. The home features beautiful Luxury Vinyl Plank flooring throughout the entire home. As you enter, you'll notice a traditional foyer unlike many of the open floor plans we see today. The home does have open layout that provides a wonderful view of the kitchen and other social areas. Within the kitchen you have a large island, granite countertops, stainless appliances, and plenty of cabinets. Seeking privacy, the builder has designed a well thought out split bedroom floor plan. The 2 spare rooms are nicely tucked away from the primary suite. The primary has a loads of natural light, a large walk in closet, and a beautifully designed private bathroom. Just off the kitchen is a large utility room that provides direct access to the 12'x16' rear deck. Additionally, the home features a lovely front covered front porch, 6'X21', that is perfect for enjoying the country life. Located only a few miles from Farmville & Cumberland Courthouse make this a convenient location to access all of today's modern conveniences. Estimated completion is July 2026. Interior Photos & Virtual tour are of a recently completed home by the Builder & are for example only. This is a great opportunity to own a spectacular home on a lovely property. Come check it out & we hope you call it HOME!",SINGLE_FAMILY,23040,4.0,349950.0,2026-04-21 14:58:30,True,Cumberland,1.0,0.0,2.0,270,4,12.765545566117686,7.396335293800808
FOR_SALE,"Refined living in sought-after Glenmore Country Club, where this elegant, meticulously maintained custom residence is tucked along a quiet lane on a beautifully landscaped homesite, backing to woods and a creek. Extensively improved by the current owners, the home offers ~4,400 sq.ft. with 5 bedrooms and 3.5 baths. The main level features gracious living and dining spaces and a beautifully renovated eat-in kitchen that opens to a striking family room with stone fireplace, custom built-ins, and a wall of windows that fills the space with natural light. Seamless indoor-outdoor flow leads to an expansive deck and patio, ideal for entertaining and everyday living. Upstairs, four bedrooms include a spacious primary suite, with convenient second-floor laundry. The finished terrace level offers exceptional flexibility with a large recreation room, office or craft space, additional bedroom and full bath. Moments from the Clubhouse, dining, golf, tennis, swimming, and year-round amenities. This Avebury Ln home is a super offering, priced at just $266 per finished sq.ft.",SINGLE_FAMILY,22947,17.0,980000.0,2026-04-09 02:41:58,False,Albemarle,2.0,31.0,3.5,162,4,13.795307850646754,8.231642179973411
FOR_SALE,"Welcome home to 15615 Whispering Knoll Court. A stunning 5-bedroom, 3.5-bath retreat nestled on 3.07 private acres in the heart of Hillsboro. Built in 2017, this thoughtfully designed home offers the perfect blend of space, comfort, and modern updates. Situated amongst the beautiful wineries and rolling countryside that Loudoun County is renowned for, and just a short drive to the charming towns of Purcellville and Round Hill, the location is as special as the home itself. Step outside to your brand new screened porch (2025) and take in the picturesque, fully fenced yard complete with a garden and newly planted trees; your own private sanctuary. Inside, the grand two-story living room with gas fireplace sets an impressive tone. Two primary suites (one on the main level and one upstairs, each with en suite baths) offer incredible flexibility for multigenerational living, guest accommodations, or simply planning for the future. The well-appointed kitchen features a large island, granite countertops, generous cabinet space, and stainless steel appliances. Fresh carpet and paint (2026), new washer (2025), new dishwasher (2025), and new microwave (2023), and all other appliances and major systems believed to be 2017. The detached 2-car garage and an 800+ sq ft unfinished basement round out this exceptional property and provide so much room to grow. You must see this rare Hillsboro gem!",SINGLE_FAMILY,20132,17.0,925000.0,2026-04-09 00:21:43,False,Loudoun,3.0,9.0,3.5,220,4,13.737549016494562,7.664815785285735
FOR_SALE,"Welcome to 24247 Purple Finch Dr., a stunning colonial-style home in the highly desirable Lenah Mill community of Aldie. This beautifully maintained 4-bedroom, 3.5-bath residence offers nearly 4,000 sq ft of living space on a professionally landscaped lot backing to serene wooded views and a community amphitheater park. The main level features dark hardwood floors, elegant formal living and dining rooms, and a spacious family room with a cozy gas fireplace. The gourmet kitchen boasts granite countertops, stainless steel appliances, a large center island, subway tile backsplash, and 42"" cabinetry, making it perfect for entertaining or everyday living. Upstairs, the expansive primary suite offers a walk-in closet and a luxurious en-suite bath with soaking tub, separate shower with seat, and dual vanities. There are three additional bedrooms and two full baths. Rounding out the upper level is the washer and dryer, making laundry a breeze! The partially finished lower level includes a generous rec room and is pre-plumbed for a future bathroom, offering additional flexibility. The house was recently outfitted with custom window treatments throughout, adding both a touch of style as well as practical privacy. Enjoy community amenities including a pool, playgrounds, and scenic walking trails, all within easy access to top-rated schools, shopping, and commuter routes. This home is move-in ready and truly turnkey-schedule your showing today!",SINGLE_FAMILY,20105,4.0,1180000.0,2026-04-21 19:55:13,False,Loudoun,3.0,11.0,3.5,219,4,13.981024996441848,8.287528423111763
PENDING,"Back on market due to no fault of seller. Walking distance from Clarendon Park, 2912 Chislet Dr offers the kind of space, comfort, & setting that makes a house truly feel like home. With 4 bedrooms, 2.5 baths, & a thoughtfully designed layout, this 2-story residence balances everyday functionality with inviting spaces. From the moment you step inside, the home opens up with warm hardwood floors, 9ft ceilings, & a natural flow that draws you from one space to the next. The front living room is framed by classic columns & custom shelving that add both charm & purpose. Just beyond, the bright kitchen & dining area come together effortlessly-offering plenty of cabinet space, stainless steel appliances, & a sunlit bay window that makes even the simplest moments feel special. At the heart of the home, the oversized family room invites you to settle in. Whether it's a quiet night by the gas fireplace or a full house during the holidays, this space is designed to bring people together while still feeling comfortable & relaxed. Upstairs, the primary suite is a serene retreat. With two walk-in closets & enough space for a sitting area or reading nook, it offers flexibility to fit your routine. The ensuite bath adds a touch of everyday luxury with marble tile, dual vanities, a soaking tub, & a glass-enclosed shower with a rainfall feature. Three additional bedrooms provide room to grow, host, or work from home-each with a comfortable feel & easy access to a well-appointed hall bath. Step outside & you'll find a backyard that's ready to be enjoyed. The deck sets the stage for weekend gatherings, while the firepit area is perfect for slow evenings & good company. Surrounded by mature trees & fully fenced for privacy, it's a space that feels both open & secluded. With a rooftop solar panel system (2022) helping to reduce monthly energy costs, 2-car garage, & a location minutes from shopping & dining, this home offers the functional space you need with the welcoming setting you've been looking for. Schedule your showing today!",SINGLE_FAMILY,23112,24.0,475000.0,2026-04-01 16:11:29,False,Chesterfield,2.0,13.0,2.5,346,4,13.071070083016778,7.653020413804189
FOR_SALE,"Discover Your Private Sanctuary in Broad Oak Experience the pinnacle of luxury living in this magnificent 5-bedroom, 4.5-bathroom home, perfectly positioned on a premium 2-acre lot on a quiet cul-de-sac. From the moment you step into the soaring two-story foyer, you are greeted by an atmosphere of grandeur and light. The heart of the home is a massive gourmet kitchen featuring an oversized island, that opens to the expansive family room-perfect for hosting unforgettable gatherings. Retreat to the upper level, where you'll find four generously sized bedrooms, including a master suite that defines relaxation. The master bedroom boasts a versatile sitting area and an immense bathroom with two enormous walk-in closets. The finished basement offers even more flexibility, with a private bar, media area, and a fifth bedroom suite ideal for an au pair, guests or multi-generational living. Outdoor living is truly elevated here. Spend your summers lounging by the sparkling in-ground pool or hosting dinners on the beautiful deck overlooking your lush, private acreage.",SINGLE_FAMILY,20158,25.0,1400000.0,2026-03-31 17:03:39,False,Loudoun,3.0,22.0,4.5,165,3,14.151982794585487,8.713910628493924
FOR_SALE,"Welcome to this charming 3-bedroom, 2-bath all-brick rancher, offering comfort, character, and plenty of space to call your own. This well-maintained home features beautiful hardwood floors and a cozy gas fireplace, perfect for relaxing evenings. The updated kitchen flooring adds a fresh touch, while the solid construction provides peace of mind for years to come. Step outside to enjoy the spacious, level backyard, ideal for entertaining, gardening, or simply unwinding in your own private retreat. Tucked away in a quiet neighborhood, this home offers both tranquility and convenience, with easy access to shopping, dining, and the interstate. If you've been looking for a place with great bones and endless potential, this is your opportunity to make it your own.",SINGLE_FAMILY,23150,1.0,314950.0,2026-04-24 18:33:14,False,Henrico,1.0,43.0,2.0,119,4,12.660169175050076,7.16703787691222
FOR_SALE,"Coming soon!!! Located on a cul-de-sac lot in Pioneer Heights, one of the most popular established neighborhoods on the east side of Winchester. Front porch updated! Newer multi level Trex deck to enjoy the fenced back yard. Interior photos coming soon.",SINGLE_FAMILY,22602,10.0,459000.0,2026-04-15 19:27:44,False,Frederick,2.0,32.0,2.5,41,4,13.036805489042683,7.645875825184813
FOR_SALE,"This approx. 5-acre secluded property has panoramic views of Fishers Creek leading to the James River. It is a truly exceptional residence offering a sophisticated blend of comfort, style and modern elegance. Ideally situated in a desirable enclave of Beverly Hills, the beautifully maintained home has over $175, 000 of upgrades in the last few years (see attached feature sheet). It offers an elevated lifestyle for buyers seeking refinement and convenience.Entering through the long private drive, step inside to discover a light-filled interior with waterfront views from almost every room.The well-appointed, chefs kitchen offers abundant custom cabinetry, expansive granite island/prep spaces plus butler's pantry. All appliances are upscale including Sub-Zero and Cove. The home office easily accommodates workspace for 2. The private primary suite is large, comfortable and luxurious with 2 walk-in closets. Marble-filled bath has double lavs, jetted tub, walk-in shower/steam sauna.",SINGLE_FAMILY,23606,24.0,1350000.0,2026-04-02 10:19:57,False,Newport News City,2.0,52.0,3.5,143,4,14.115615150414612,8.478244441277663
FOR_SALE,"Step back in time while enjoying modern conveniences in this stunning 3, 636 sq. ft. historic home featuring 5 bedrooms, 2.5 bathrooms, and timeless character throughout. Set on a large, fenced-in lot, this property welcomes you with an inviting front porch and beautiful original stained glass that set the tone for the charm within.The spacious first floor boasts elegant living spaces, including a library, living room, formal dining room, pantry, kitchen, and a sunroom filled with natural light. Historical details remain beautifully intact, complemented by tasteful modern updates in the kitchen, newer HVAC, a tankless water heater, and a whole-home generator for peace of mind.Upstairs, the second floor offers four generous bedrooms and two full bathrooms, thoughtfully preserving the homes period details. The third floor adds a fifth bedroom or a flex space ideal for a playroom, office.Outside, enjoy low-maintenance living with updated exterior features",SINGLE_FAMILY,23607,13.0,475000.0,2026-04-13 01:01:45,False,Newport News City,3.0,116.0,2.5,145,4,13.071070083016778,8.212297138229768
FOR_SALE,"Renovated farmhouse with water views of the The Great Wicomico River and Ingram Bay with a quick boat ride out to Chesapeake Bay on 3+ acres, just minutes to Reedville's restaurants and shops. Classic charm meets easy living-updated interiors, bright natural light, and bamboo wood floors, plus propane gas cooking with fuel tank discreetly located behind the kitchen wall. Steel metal roof replaced in 2023 for long-term peace of mind. Brand new whole-house water filtration system already installed. Enjoy morning coffee with a The Great Wicomic river-view and evenings under open skies with plenty of space for gardens, games, and gatherings. A rare blend of country privacy and coastal convenience-close to marinas, dining, and local favorites while still feeling like you're miles away from everything. If you've been looking for an easy, move-in-ready farmhouse with acreage and a river backdrop, this is the one.",SINGLE_FAMILY,22539,9.0,385500.0,2026-04-16 15:16:56,False,Northumberland,2.0,106.0,2.0,144,4,12.862296471985522,7.546446273746024
FOR_SALE,"This stately brick Colonial with front porch columned portico features a Cathedral ceiling wood floored family room with a fireplace & a hardwood floored library/office both with custom designed Castleman Company cabinetry featuring hidden wiring & Television mount. This incredible home also features both a formal living & a formal dining room with custom made rugs overlaying lovely refinished hardwood floors, a huge gourmet kitchen with island, lots of custom cabinetry, built in desk, granite & stainless steel appliances with separate breakfast room area with tiled floors, along with a gigantic screened in porch off the big family room & also features a new patio too off of that! The large two story entry foyer features a hard wood stairwell complete with new removable runner pads! This pretty home also boasts 4 large upstairs bedrooms complete with a master suite featuring a custom designed luxury master bath. This beautiful home also has an attached oversized 2 car garage entering into a doored mudroom/laundry room complete with full size washer & dryer. This gorgeous home is located on a private cul de sac lot backing up to a tree lined backyard featuring lots of mature landscaping perfect for your outdoor garden parties! This home offers easy accessibility for its inhabitants & has a nice circular floor plan for enjoyable living & entertaining! Also, the enormous walk out basement is already set up as a workshop with plenty of room to finish off part or all of it with various rooms, plumbed bathroom, theatre room, or whatever you care to create! This regal home is move in ready with wood floors refinished throughout main level except for tiled flooring in the kitchen are & has been freshly painted throughout the spacious home. It also features many interior wood blinds & some remote control ones in the bright kitchen area & had a new roof replaced last year in 2025! This neighborhood is conveniently located within Battlefield Estates which has NO HOA/NO Home Owners Association! All of this with easy access to many major commuter/traveling routes, shopping, restaurants & much more! Don't miss out on the opportunity to make this beautifully designed one original owner home your next happy place to live!",SINGLE_FAMILY,22611,9.0,695000.0,2026-04-16 20:15:45,False,OTHER,3.0,31.0,2.5,369,4,13.45166712454693,7.950149887652018
PENDING,"Welcome to 1703 New Market Rd, a rare 7+ acre retreat offering space, privacy, and versatility just minutes from Richmond City. Zoned A1 with county taxes, this 5-bedroom, 3.5-bath Brick & Slate colonial boasts a First Floor Primary Suite & blends timeless character with thoughtful updates. Set on Virginia's Capital Trail & currently functioning as an income-producing AirBnB, this property features open pastures & a wooded backdrop, ideal for hobbyists, animal lovers or those seeking a private homestead. A long driveway leads to multiple parking areas, a large livestock enclosure & a well-equipped workshop with water, electric & covered carport. Additional outdoor features include a goat nursery, chicken coop, landscaped grounds & a tranquil waterfall pond. The backyard is designed for entertaining with an oversized patio, fire pit area & a fully equipped outdoor kitchen with custom brick smoker, grill, burner & sink, plus a dedicated hot tub/sauna house. Inside, the home offers original hardwood floors, detailed moldings, and flexible living spaces, featuring newer Andersen windows & air conditioning systems for comfort. The spacious kitchen includes a center island & stainless appliances. Head upstairs to a second primary bedroom with ensuite bath; plus three other bedrooms offering generous space & access to a walk-up attic with expansion potential. The basement adds more versatility with a workshop, mudroom, bonus spaces & a large bonus area complete with fireplace, sink & bath. Zoned for horses & livestock & located just minutes from Route 895, schools & Church Hill, this property offers the perfect balance of rural charm and accessibility.",SINGLE_FAMILY,23231,10.0,675000.0,2026-04-15 17:29:27,False,Henrico,2.0,79.0,3.5,257,4,13.422467969854667,7.937017489515454
FOR_SALE,"Welcome to 720 Anchor Bay Cove in Newport Newswhere style meets low-maintenance living! This well-kept pond front-unit home, greets you with soaring cathedral ceilings, a gas fireplace, and both formal dining and breakfast areas. The kitchens offer a pantry, and breakfast nook. Upstairs, a versatile loft, while the second primary suite features a private bath, walk-in closet, and additional attic storage space. The four-season sunroomheated and cooled, making a relaxing, working out, or entertaining space. It also opens to extra storage and convenient outdoor access. With the condo association handling exterior maintenance and landscaping. Just minutes from shopping, dining, and everything the Peninsula has to offer, 720 Anchor Bay Cove delivers charm and convenience.",TOWNHOMES,23602,15.0,285000.0,2026-04-11 10:22:30,False,Newport News City,2.0,31.0,2.0,114,4,12.560244459250788,7.3777589082278725
FOR_SALE,"102 Westminster Rd in Charlottesville offers a rare blend of timeless character & modern livability. From the outside you will be charmed by the mature landscaping of the 1/3 acre lot, the classic brick exterior, circular driveway & private backyard. This 5 bedroom, 3 bathroom Canterbury Hills residence has all of the right space & updates in all of the right places. Inside, thoughtfully proportioned living areas & bedrooms are greeted with ample natural light from well placed windows. Featuring a functional floor plan that was designed for space & privacy, entertainment areas made for hosting guests, or the luxury to work from a home office. The kitchen is the heart of the home & connects the main level between the foyer, family room, dining & sun room. Upstairs provides a desirable primary bedroom suite plus 2 additional large bedrooms & full bath, while downstairs has 2 more bedrooms, a generous sized recreation room with wet bar in the basement & even more storage space! Unbeatable location close to all things Charlottesville & Albemarle County has to offer, walkable to Barracks Rd Shopping Center, & short commute to UVA or Downtown.",SINGLE_FAMILY,22901,5.0,775000.0,2026-04-21 13:18:25,False,Albemarle,2.0,60.0,3.0,191,4,13.560618308335483,8.280964400553373
PENDING,"Welcome to 6106 Duck Cove Road, located in the highly sought-after Woodlake community-renowned for its scenic beauty, active lifestyle, and exceptional amenities. The first floor offers beautiful hardwood floors throughout and a seamless layout designed for both everyday living and effortless entertaining. A charming, formal living room flows into a spacious dining room, perfect for hosting gatherings and special occasions. The kitchen has been thoughtfully updated with freshly painted cabinetry, new hardware, and a new refrigerator and dishwasher (2024), creating a clean, modern aesthetic with timeless appeal. Just beyond, the inviting family room provides a comfortable space to relax. French doors open to a screened-in porch-an ideal extension of your living space. Enjoy views of your private backyard and unwind to the peaceful backdrop of deer and wildlife passing by. Upstairs you'll find generously sized bedrooms, including an oversized Primary Suite that serves as a true retreat. With space for a sitting area, a walk-in closet, and a private en suite bath, it offers both comfort and versatility. A conveniently located laundry room adds to the home's everyday ease. In total, the home features four bedrooms and two and a half bathrooms. Woodlake itself offers a way of life that's hard to match. Residents enjoy resort-style amenities including multiple indoor and outdoor pools, over 13 miles of scenic walking trails, 16 playgrounds, access to the Swift Creek Reservoir, tennis and pickleball courts, a fitness center, and a vibrant calendar of community events throughout the year. This is more than just a home-it's a lifestyle. Come enjoy all that 6106 Duck Cove Road-and the Woodlake community-have to offer!",SINGLE_FAMILY,23112,10.0,440000.0,2026-04-15 22:06:58,False,Chesterfield,2.0,40.0,2.5,267,4,12.994530005894443,7.629975707027789
FOR_SALE,"Fully renovated and move-in ready, this stunning 3-bedroom, 1.5-bath townhome features an open concept layout with brand new luxury vinyl plank flooring, fresh two-tone paint, and a modern kitchen with sleek white quartz countertops, tile backsplash, and stainless steel appliances, plus an elegant powder room and in-unit washer and dryer on the main level. Upstairs offers three spacious bedrooms and a beautifully updated full bath, while a private fenced deck and outdoor storage add even more value. All located in a prime Loudoun County location just minutes to Route 28, Route 7, Dulles Airport, and Dulles Town Center. Don't miss this one, it won't last long!",TOWNHOMES,20164,18.0,399000.0,2026-04-07 19:00:30,False,Loudoun,2.0,61.0,1.5,106,4,12.896716695872,7.038783541388542
FOR_SALE,"LAKE HOUSE-- LIKE NEW --WITH DEEP WATER SHARED DOCK-- ONE-LEVEL HOME--MOVE-IN READY!! FURNISHED--MINUTES FROM THE TOWN OF CLARKSVILLE TRAVELING BY LAND OR LAKE---This is a rare opportunity to live in a beautiful lakefront neighborhood, enjoy the amenities and all that come with Lake Country--Kerr Lake--boating, fishing, kayaking, swimming, hiking, biking, hunting, downtown festivals, activities, local wineries, and endless entertainment. The home offers the perfect setting with open floor plan, one floor living, screened front, and back porches, outbuilding with electric, and a dock-slip in a shared 3-slip dock. The dock is just a short golf cart ride to the gorgeous 50,000 acres of sparkling water just waiting for your enjoyment and relaxation. Clarksville offers a variety of shops, dining, worship centers, medical clinics, and entertainment. The home, yard, and dock are well maintained and waiting for your move. The community has a playground and shelter for family enjoyment and gatherings. Just a few minutes from the ""Splash Pad"" at Occoneechee State Park. Call today for a tour!!",SINGLE_FAMILY,23927,18.0,450000.0,2026-04-07 21:36:51,False,Mecklenburg,2.0,20.0,2.5,167,4,13.017002861746503,7.357556200910353
PENDING,"Welcome to this charming 2-bedroom, 2 full bath patio home filled with delightful surprises at every turn. Thoughtfully designed, this home features elegant coffered ceilings that add architectural interest and a touch of sophistication to the living space. Kitchen is a cooks delight boasting double ovens and lots of counter space, Ample storage and 2 car garage Step outside and enjoy beautifully landscaped surroundings that create a peaceful, private setting. The inviting outdoor courtyard is perfect for morning coffee, entertaining guests, or simply unwinding in your own serene retreat.This low-maintenance home offers comfort, style, and unique details that truly set it apart--don't miss the opportunity to make it yours! Great location close to shopping, restaurants, doctors and SML L",SINGLE_FAMILY,24121,21.0,342500.0,2026-04-04 16:49:16,False,Bedford,2.0,15.0,2.0,119,4,12.744026936684417,7.478734825567875
PENDING,"3-bedroom, 1-bath doublewide on 1.04 acres in Essex County! This property offers a comfortable layout with laminate, vinyl, and carpet flooring throughout. Situated on a spacious lot, there is plenty of room to enjoy outdoor living, recreation, or future possibilities. Whether you are looking for a place to call home or an investment opportunity, this Essex County property is worth a look.",MOBILE,22560,15.0,230000.0,2026-04-10 23:45:31,False,Essex,1.0,21.0,1.0,62,4,12.345834587905333,7.116394144093465
FOR_SALE,"Countryside Comfort-Farmhouse Welcome to this beautifully renovated 3-bedroom, 2-bathroom farmhouse, which offers the perfect blend of rustic charm and modern updates Downstairs you will be greeted with warm luxury vinyl plank flooring, that flows throughout the home, creating a warm and inviting atmosphere. The spacious kitchen is a chef's delight, showcasing sleek quartz countertops, stylish subway tile accents, and shaker-style cabinets-ideal for both everyday meals and entertaining guests. The downstairs area also includes a cozy family room and a dining space that seamlessly connect, perfect for making lasting memories with loved ones. The hallway boasts an accented wall with hooks, offering a convenient spot for jackets and accessories. The bathrooms are thoughtfully updated for comfort and style, making daily routines effortless. Relax and unwind while enjoying the gorgeous mountain views from your new home-whether from the living room or the outdoor porch. Upstairs, you'll discover three generous bedrooms, including a luxurious primary suite that provides plenty of space to relax and unwind. The primary suite features a large walk-in closet and an en-suite bathroom with a spacious walk-in shower-your private retreat after a long day. The other two bedrooms are equally spacious, perfect for family, guests, or a home office. The lovely front porch, adorned with flagstone and charming cedar posts, adds undeniable curb appeal and creates a cozy spot to enjoy morning coffee or evening sunsets. Imagine sitting here, soaking in the peaceful countryside vibe. The warm, welcoming atmosphere of this sweet farmhouse invites you to make it your forever home. Upstairs Primary Suite: Spacious with large walk-in closet & luxurious en-suite bath Two Additional Bedrooms: Generous and versatile for family or guests Charming Front Porch: Flagstone and cedar posts add rustic charm Classic Farmhouse Feel: Perfect blend of cozy and elegant Don't miss out on this incredible opportunity to own a piece of countryside comfort! Schedule your visit today and experience all the warmth and charm this lovely farmhouse has to offer. Schedule a viewing today, don't wait, give me a call today",SINGLE_FAMILY,22851,29.0,329900.0,2026-03-27 15:02:14,False,Page,2.0,103.0,2.0,335,3,12.706544857216672,7.3752557780097545
